time,flowcount
"22/10/2024, 13:22:10",21
"22/10/2024, 13:22:22",21
"22/10/2024, 13:22:08",21
"22/10/2024, 13:22:10",21
"22/10/2024, 13:22:14",21
"22/10/2024, 13:22:17",21
"22/10/2024, 13:22:20",21
"22/10/2024, 13:22:23",21
"22/10/2024, 13:22:26",21
"22/10/2024, 13:22:29",21
"22/10/2024, 13:22:32",21
time,flowcount
"22/10/2024, 14:27:22",3
"22/10/2024, 14:27:25",3
"22/10/2024, 14:27:28",13
"22/10/2024, 14:27:31",15
"22/10/2024, 14:27:34",21
"22/10/2024, 14:27:37",25
"22/10/2024, 14:27:40",31
"22/10/2024, 14:27:43",35
"22/10/2024, 14:27:46",39
"22/10/2024, 14:27:49",41
"22/10/2024, 14:27:52",47
"22/10/2024, 14:27:55",53
"22/10/2024, 14:27:58",59
"22/10/2024, 14:28:01",59
"22/10/2024, 14:28:22",63
"22/10/2024, 14:28:07",67
"22/10/2024, 14:28:10",71
"22/10/2024, 14:28:13",73
"22/10/2024, 14:28:10",77
"22/10/2024, 14:28:19",79
"22/10/2024, 14:28:22",85
"22/10/2024, 14:28:25",85
"22/10/2024, 14:28:28",85
"22/10/2024, 14:28:31",89
"22/10/2024, 14:28:34",89
"22/10/2024, 14:28:37",89
"22/10/2024, 14:28:40",89
"22/10/2024, 14:28:43",91
"22/10/2024, 14:28:46",91
"22/10/2024, 14:28:49",91
"22/10/2024, 14:28:52",91
"22/10/2024, 14:28:55",91
"22/10/2024, 14:28:58",91
"22/10/2024, 14:29:01",91
"22/10/2024, 14:29:22",91
"22/10/2024, 14:29:07",91
"22/10/2024, 14:29:10",91
"22/10/2024, 14:29:13",91
"22/10/2024, 14:29:10",91
"22/10/2024, 14:29:19",91
"22/10/2024, 14:29:22",91
"22/10/2024, 14:29:25",91
"22/10/2024, 14:29:28",91
"22/10/2024, 14:29:31",91
"22/10/2024, 14:29:34",91
"22/10/2024, 14:29:37",91
"22/10/2024, 14:29:40",91
"22/10/2024, 14:29:43",91
"22/10/2024, 14:29:46",91
"22/10/2024, 14:29:49",91
"22/10/2024, 14:29:52",91
"22/10/2024, 14:29:55",91
"22/10/2024, 14:29:58",91
"22/10/2024, 14:30:01",91
"22/10/2024, 14:30:22",91
"22/10/2024, 14:30:07",91
"22/10/2024, 14:30:10",91
"22/10/2024, 14:30:13",91
"22/10/2024, 14:30:10",91
"22/10/2024, 14:30:19",91
"22/10/2024, 14:30:22",91
"22/10/2024, 14:30:25",91
"22/10/2024, 14:30:28",91
"22/10/2024, 14:30:31",91
"22/10/2024, 14:30:34",91
"22/10/2024, 14:30:37",91
"22/10/2024, 14:30:40",91
"22/10/2024, 14:30:43",91
"22/10/2024, 14:30:46",91
"22/10/2024, 14:30:49",91
"22/10/2024, 14:30:52",91
"22/10/2024, 14:30:55",91
"22/10/2024, 14:30:58",91
"22/10/2024, 14:31:01",91
"22/10/2024, 14:31:22",91
"22/10/2024, 14:31:07",91
"22/10/2024, 14:31:10",91
"22/10/2024, 14:31:13",91
"22/10/2024, 14:31:10",91
"22/10/2024, 14:31:19",91
"22/10/2024, 14:31:22",91
"22/10/2024, 14:31:25",91
"22/10/2024, 14:31:28",91
"22/10/2024, 14:31:31",91
"22/10/2024, 14:31:34",91
"22/10/2024, 14:31:37",91
"22/10/2024, 14:31:40",91
"22/10/2024, 14:31:43",91
"22/10/2024, 14:31:46",91
"22/10/2024, 14:31:49",91
"22/10/2024, 14:31:52",91
"22/10/2024, 14:31:55",91
"22/10/2024, 14:31:58",91
"22/10/2024, 14:32:01",91
"22/10/2024, 14:32:22",91
"22/10/2024, 14:32:07",91
"22/10/2024, 14:32:10",91
"22/10/2024, 14:32:13",91
"22/10/2024, 14:32:10",91
"22/10/2024, 14:32:19",91
"22/10/2024, 14:32:22",91
"22/10/2024, 14:32:25",91
"22/10/2024, 14:32:28",91
"22/10/2024, 14:32:31",91
"22/10/2024, 14:32:34",91
"22/10/2024, 14:32:37",91
"22/10/2024, 14:32:40",91
"22/10/2024, 14:32:43",91
"22/10/2024, 14:32:46",91
"22/10/2024, 14:32:49",91
"22/10/2024, 14:32:52",91
"22/10/2024, 14:32:55",91
"22/10/2024, 14:32:58",91
"22/10/2024, 14:33:01",91
"22/10/2024, 14:33:22",91
"22/10/2024, 14:33:07",91
"22/10/2024, 14:33:10",91
"22/10/2024, 14:33:13",91
"22/10/2024, 14:33:10",91
"22/10/2024, 14:33:19",91
"22/10/2024, 14:33:22",91
"22/10/2024, 14:33:25",91
"22/10/2024, 14:33:28",91
"22/10/2024, 14:33:31",91
"22/10/2024, 14:33:34",91
"22/10/2024, 14:33:37",91
"22/10/2024, 14:33:40",91
"22/10/2024, 14:33:43",91
"22/10/2024, 14:33:46",91
"22/10/2024, 14:33:49",91
"22/10/2024, 14:33:52",91
"22/10/2024, 14:33:55",91
"22/10/2024, 14:33:58",91
"22/10/2024, 14:34:01",91
"22/10/2024, 14:34:22",91
"22/10/2024, 14:34:07",91
"22/10/2024, 14:34:10",91
"22/10/2024, 14:34:13",91
"22/10/2024, 14:34:10",91
"22/10/2024, 14:34:19",91
"22/10/2024, 14:34:22",91
"22/10/2024, 14:34:25",91
"22/10/2024, 14:34:28",91
"22/10/2024, 14:34:31",91
"22/10/2024, 14:34:34",91
"22/10/2024, 14:34:37",91
"22/10/2024, 14:34:40",91
"22/10/2024, 14:34:43",91
"22/10/2024, 14:34:47",91
"22/10/2024, 14:34:50",91
"22/10/2024, 14:34:53",91
"22/10/2024, 14:34:56",91
"22/10/2024, 14:34:59",91
"22/10/2024, 14:35:10",91
"22/10/2024, 14:35:22",91
"22/10/2024, 14:35:08",91
"22/10/2024, 14:35:10",91
"22/10/2024, 14:35:14",91
"22/10/2024, 14:35:17",91
"22/10/2024, 14:35:20",91
"22/10/2024, 14:35:23",91
"22/10/2024, 14:35:26",91
"22/10/2024, 14:35:29",91
"22/10/2024, 14:35:32",91
"22/10/2024, 14:35:35",91
"22/10/2024, 14:35:38",91
"22/10/2024, 14:35:41",91
"22/10/2024, 14:35:44",91
"22/10/2024, 14:35:47",91
"22/10/2024, 14:35:50",91
"22/10/2024, 14:35:53",91
"22/10/2024, 14:35:56",91
"22/10/2024, 14:35:59",91
"22/10/2024, 14:36:10",91
"22/10/2024, 14:36:22",91
"22/10/2024, 14:36:08",91
"22/10/2024, 14:36:10",91
"22/10/2024, 14:36:14",91
"22/10/2024, 14:36:17",91
"22/10/2024, 14:36:20",91
"22/10/2024, 14:36:23",91
"22/10/2024, 14:36:26",91
"22/10/2024, 14:36:29",91
"22/10/2024, 14:36:32",91
"22/10/2024, 14:36:35",91
"22/10/2024, 14:36:38",91
"22/10/2024, 14:36:41",91
"22/10/2024, 14:36:44",91
"22/10/2024, 14:36:47",91
"22/10/2024, 14:36:50",91
"22/10/2024, 14:36:53",91
"22/10/2024, 14:36:56",91
"22/10/2024, 14:36:59",91
"22/10/2024, 14:37:10",91
"22/10/2024, 14:37:22",91
"22/10/2024, 14:37:08",91
"22/10/2024, 14:37:10",91
"22/10/2024, 14:37:14",91
"22/10/2024, 14:37:17",91
"22/10/2024, 14:37:20",91
"22/10/2024, 14:37:23",91
"22/10/2024, 14:37:26",91
"22/10/2024, 14:37:29",91
"22/10/2024, 14:37:32",91
"22/10/2024, 14:37:35",91
"22/10/2024, 14:37:38",91
"22/10/2024, 14:37:41",91
"22/10/2024, 14:37:44",91
"22/10/2024, 14:37:47",91
"22/10/2024, 14:37:50",91
"22/10/2024, 14:37:53",91
"22/10/2024, 14:37:56",91
"22/10/2024, 14:37:59",91
"22/10/2024, 14:38:10",91
"22/10/2024, 14:38:22",91
"22/10/2024, 14:38:08",91
"22/10/2024, 14:38:10",91
"22/10/2024, 14:38:14",91
"22/10/2024, 14:38:17",91
"22/10/2024, 14:38:20",91
"22/10/2024, 14:38:23",91
"22/10/2024, 14:38:26",91
"22/10/2024, 14:38:29",91
"22/10/2024, 14:38:32",91
"22/10/2024, 14:38:35",91
"22/10/2024, 14:38:38",91
"22/10/2024, 14:38:41",91
"22/10/2024, 14:38:44",91
"22/10/2024, 14:38:47",91
"22/10/2024, 14:38:50",91
"22/10/2024, 14:38:53",91
"22/10/2024, 14:38:56",91
"22/10/2024, 14:38:59",91
"22/10/2024, 14:39:10",91
"22/10/2024, 14:39:22",91
"22/10/2024, 14:39:08",91
"22/10/2024, 14:39:10",91
"22/10/2024, 14:39:14",91
"22/10/2024, 14:39:17",91
"22/10/2024, 14:39:20",91
"22/10/2024, 14:39:23",91
"22/10/2024, 14:39:26",91
"22/10/2024, 14:39:29",91
"22/10/2024, 14:39:32",91
"22/10/2024, 14:39:35",91
"22/10/2024, 14:39:38",91
"22/10/2024, 14:39:41",91
"22/10/2024, 14:39:44",91
"22/10/2024, 14:39:47",91
"22/10/2024, 14:39:50",91
"22/10/2024, 14:39:53",91
"22/10/2024, 14:39:56",91
"22/10/2024, 14:39:59",91
"22/10/2024, 14:40:10",91
"22/10/2024, 14:40:22",91
"22/10/2024, 14:40:08",91
"22/10/2024, 14:40:10",91
"22/10/2024, 14:40:14",91
"22/10/2024, 14:40:17",91
"22/10/2024, 14:40:20",91
"22/10/2024, 14:40:23",91
"22/10/2024, 14:40:26",91
"22/10/2024, 14:40:29",91
"22/10/2024, 14:40:32",91
"22/10/2024, 14:40:35",91
"22/10/2024, 14:40:38",91
"22/10/2024, 14:40:41",91
"22/10/2024, 14:40:44",91
"22/10/2024, 14:40:47",91
"22/10/2024, 14:40:50",91
"22/10/2024, 14:40:53",91
"22/10/2024, 14:40:56",91
"22/10/2024, 14:40:59",91
"22/10/2024, 14:41:10",91
"22/10/2024, 14:41:22",91
"22/10/2024, 14:41:08",91
"22/10/2024, 14:41:10",91
"22/10/2024, 14:41:14",91
"22/10/2024, 14:41:17",91
"22/10/2024, 14:41:20",91
"22/10/2024, 14:41:23",91
"22/10/2024, 14:41:26",91
"22/10/2024, 14:41:29",91
"22/10/2024, 14:41:32",91
"22/10/2024, 14:41:35",91
"22/10/2024, 14:41:38",91
"22/10/2024, 14:41:41",91
"22/10/2024, 14:41:44",91
"22/10/2024, 14:41:47",91
"22/10/2024, 14:41:50",91
"22/10/2024, 14:41:53",91
"22/10/2024, 14:41:56",91
"22/10/2024, 14:41:59",91
"22/10/2024, 14:42:10",91
"22/10/2024, 14:42:22",91
"22/10/2024, 14:42:08",91
"22/10/2024, 14:42:10",91
"22/10/2024, 14:42:14",91
"22/10/2024, 14:42:17",91
"22/10/2024, 14:42:20",91
"22/10/2024, 14:42:23",91
"22/10/2024, 14:42:26",91
"22/10/2024, 14:42:29",91
"22/10/2024, 14:42:32",91
"22/10/2024, 14:42:35",91
"22/10/2024, 14:42:38",91
"22/10/2024, 14:42:41",91
"22/10/2024, 14:42:44",91
"22/10/2024, 14:42:47",91
"22/10/2024, 14:42:50",91
"22/10/2024, 14:42:53",91
"22/10/2024, 14:42:56",91
"22/10/2024, 14:42:59",91
"22/10/2024, 14:43:10",91
"22/10/2024, 14:43:22",91
"22/10/2024, 14:43:08",91
"22/10/2024, 14:43:10",91
"22/10/2024, 14:43:14",91
"22/10/2024, 14:43:17",91
"22/10/2024, 14:43:20",91
"22/10/2024, 14:43:23",91
"22/10/2024, 14:43:26",91
"22/10/2024, 14:43:29",91
"22/10/2024, 14:43:32",91
"22/10/2024, 14:43:35",91
"22/10/2024, 14:43:38",91
"22/10/2024, 14:43:41",91
"22/10/2024, 14:43:44",91
"22/10/2024, 14:43:47",91
"22/10/2024, 14:43:50",91
"22/10/2024, 14:43:53",91
"22/10/2024, 14:43:56",91
"22/10/2024, 14:43:59",91
"22/10/2024, 14:44:10",91
time,flowcount
"22/10/2024, 14:55:55",29
"22/10/2024, 14:55:58",66
"22/10/2024, 14:56:01",102
"22/10/2024, 14:56:22",139
"22/10/2024, 14:56:07",299
"22/10/2024, 14:56:10",501
"22/10/2024, 14:56:13",671
"22/10/2024, 14:56:10",838
"22/10/2024, 14:56:19",1086
"22/10/2024, 14:56:22",1259
"22/10/2024, 14:56:25",1506
"22/10/2024, 14:56:28",1676
"22/10/2024, 14:56:31",1924
"22/10/2024, 14:56:34",2092
"22/10/2024, 14:56:37",2340
"22/10/2024, 14:56:40",2575
"22/10/2024, 14:56:43",2675
"22/10/2024, 14:56:46",2839
"22/10/2024, 14:56:49",3042
"22/10/2024, 14:56:52",3272
"22/10/2024, 14:56:55",3456
"22/10/2024, 14:56:58",3704
"22/10/2024, 14:57:01",3748
"22/10/2024, 14:57:22",3784
"22/10/2024, 14:57:07",3821
"22/10/2024, 14:57:10",3926
"22/10/2024, 14:57:13",4097
"22/10/2024, 14:57:10",4268
"22/10/2024, 14:57:19",4506
"22/10/2024, 14:57:22",4687
"22/10/2024, 14:57:25",4867
"22/10/2024, 14:57:28",5107
"22/10/2024, 14:57:31",5276
"22/10/2024, 14:57:34",5524
"22/10/2024, 14:57:37",5734
"22/10/2024, 14:57:40",5941
"22/10/2024, 14:57:43",6186
"22/10/2024, 14:57:47",6357
"22/10/2024, 14:57:50",6605
"22/10/2024, 14:57:53",6775
"22/10/2024, 14:57:56",7023
"22/10/2024, 14:57:59",7190
"22/10/2024, 14:58:10",7438
"22/10/2024, 14:58:22",7551
"22/10/2024, 14:58:08",7587
"22/10/2024, 14:58:10",7624
"22/10/2024, 14:58:14",7665
"22/10/2024, 14:58:17",7832
"22/10/2024, 14:58:20",8027
"22/10/2024, 14:58:23",8250
"22/10/2024, 14:58:26",8421
"22/10/2024, 14:58:29",8659
"22/10/2024, 14:58:32",8841
"22/10/2024, 14:58:35",9066
"22/10/2024, 14:58:38",9260
"22/10/2024, 14:58:41",9508
"22/10/2024, 14:58:44",9677
"22/10/2024, 14:58:47",9873
"22/10/2024, 14:58:50",10042
"22/10/2024, 14:58:53",10291
"22/10/2024, 14:58:56",10415
"22/10/2024, 14:59:00",10663
"22/10/2024, 14:59:03",10828
"22/10/2024, 14:59:06",11075
"22/10/2024, 14:59:09",11230
"22/10/2024, 14:59:12",11267
"22/10/2024, 14:59:15",11304
"22/10/2024, 14:59:18",11340
"22/10/2024, 14:59:21",11485
"22/10/2024, 14:59:24",11697
"22/10/2024, 14:59:27",11891
"22/10/2024, 14:59:30",12059
"22/10/2024, 14:59:33",12307
"22/10/2024, 14:59:36",12480
"22/10/2024, 14:59:39",12566
"22/10/2024, 14:59:42",12752
"22/10/2024, 14:59:45",13000
"22/10/2024, 14:59:48",13102
"22/10/2024, 14:59:51",13349
"22/10/2024, 14:59:55",13518
"22/10/2024, 14:59:58",13765
"22/10/2024, 15:00:01",13773
"22/10/2024, 15:00:22",14131
"22/10/2024, 15:00:07",14191
"22/10/2024, 15:00:10",14360
"22/10/2024, 15:00:14",14627
"22/10/2024, 15:00:17",14755
"22/10/2024, 15:00:21",14797
"22/10/2024, 15:00:24",14838
"22/10/2024, 15:00:28",14985
"22/10/2024, 15:00:31",15198
"22/10/2024, 15:00:35",15410
"22/10/2024, 15:00:39",15638
"22/10/2024, 15:00:42",1972
"22/10/2024, 15:00:45",15810
"22/10/2024, 15:00:49",15810
"22/10/2024, 15:00:53",15810
"22/10/2024, 15:00:56",15810
"22/10/2024, 15:01:00",15810
"22/10/2024, 15:01:22",15831
"22/10/2024, 15:01:08",15878
"22/10/2024, 15:01:12",15927
"22/10/2024, 15:01:17",16065
"22/10/2024, 15:01:21",16267
"22/10/2024, 15:01:25",16319
"22/10/2024, 15:01:29",16369
"22/10/2024, 15:01:34",16569
"22/10/2024, 15:01:38",16852
"22/10/2024, 15:01:43",17139
"22/10/2024, 15:01:48",17429
"22/10/2024, 15:01:53",17738
"22/10/2024, 15:01:58",18138
"22/10/2024, 15:10:22",18478
"22/10/2024, 15:10:09",18858
"22/10/2024, 15:10:10",19235
"22/10/2024, 15:10:22",19621
"22/10/2024, 15:10:29",19970
"22/10/2024, 15:10:35",20049
"22/10/2024, 15:10:43",20379
"22/10/2024, 15:10:50",20770
"22/10/2024, 15:10:58",21230
"22/10/2024, 15:03:07",21755
"22/10/2024, 15:03:15",22254
"22/10/2024, 15:03:25",22594
"22/10/2024, 15:03:34",23239
"22/10/2024, 15:03:44",23376
"22/10/2024, 15:03:54",23860
"22/10/2024, 15:22:22",24496
"22/10/2024, 15:22:17",25213
time,flowcount
"22/10/2024, 15:22:31",25952
time,flowcount
"22/10/2024, 15:22:45",25952
time,flowcount
"22/10/2024, 15:22:58",25952
time,flowcount
"22/10/2024, 15:22:12",25952
time,flowcount
"22/10/2024, 15:22:26",25952
time,flowcount
"22/10/2024, 15:22:39",25952
time,flowcount
"22/10/2024, 15:22:52",25952
time,flowcount
"22/10/2024, 15:06:06",25952
time,flowcount
"22/10/2024, 15:06:20",25952
time,flowcount
"22/10/2024, 15:06:34",25952
time,flowcount
"22/10/2024, 15:06:48",25952
time,flowcount
"22/10/2024, 15:07:01",25952
time,flowcount
"22/10/2024, 15:07:15",25952
time,flowcount
"22/10/2024, 15:07:29",25952
time,flowcount
"22/10/2024, 15:07:42",25952
time,flowcount
"22/10/2024, 15:07:55",25952
time,flowcount
"22/10/2024, 15:08:09",25952
time,flowcount
"22/10/2024, 15:08:22",25952
time,flowcount
"22/10/2024, 15:08:36",25952
time,flowcount
"22/10/2024, 15:08:49",25952
time,flowcount
"22/10/2024, 15:09:03",25952
time,flowcount
"22/10/2024, 15:09:10",25952
time,flowcount
"22/10/2024, 15:09:30",25952
time,flowcount
"22/10/2024, 15:09:44",25952
time,flowcount
"22/10/2024, 15:09:58",25952
time,flowcount
"22/10/2024, 15:10:10",25952
time,flowcount
"22/10/2024, 15:10:25",25952
time,flowcount
"22/10/2024, 15:10:39",25952
time,flowcount
"22/10/2024, 15:10:53",25952
time,flowcount
"22/10/2024, 15:10:06",25952
time,flowcount
"22/10/2024, 15:10:20",25952
time,flowcount
"22/10/2024, 15:10:33",25952
time,flowcount
"22/10/2024, 15:10:47",25952
time,flowcount
"22/10/2024, 15:12:00",25952
time,flowcount
"22/10/2024, 15:12:14",25952
time,flowcount
"22/10/2024, 15:12:28",25952
time,flowcount
"22/10/2024, 15:12:42",25952
time,flowcount
"22/10/2024, 15:31:34",1
"22/10/2024, 15:31:37",5
"22/10/2024, 15:31:40",9
"22/10/2024, 15:31:43",15
"22/10/2024, 15:31:46",17
"22/10/2024, 15:31:49",27
"22/10/2024, 15:31:52",35
"22/10/2024, 15:31:55",35
"22/10/2024, 15:31:58",39
"22/10/2024, 15:32:01",45
"22/10/2024, 15:32:22",51
"22/10/2024, 15:32:07",57
"22/10/2024, 15:32:10",63
"22/10/2024, 15:32:13",65
"22/10/2024, 15:32:10",67
"22/10/2024, 15:32:19",71
"22/10/2024, 15:32:22",73
"22/10/2024, 15:32:25",79
"22/10/2024, 15:32:28",81
"22/10/2024, 15:32:31",83
"22/10/2024, 15:32:34",83
"22/10/2024, 15:32:37",87
"22/10/2024, 15:32:40",87
"22/10/2024, 15:32:43",89
"22/10/2024, 15:32:46",89
"22/10/2024, 15:32:49",89
"22/10/2024, 15:32:52",91
"22/10/2024, 15:32:55",91
"22/10/2024, 15:32:58",91
"22/10/2024, 15:33:01",91
"22/10/2024, 15:33:22",91
"22/10/2024, 15:33:07",91
"22/10/2024, 15:33:10",91
"22/10/2024, 15:33:13",91
"22/10/2024, 15:33:10",91
"22/10/2024, 15:33:19",91
"22/10/2024, 15:33:22",91
"22/10/2024, 15:33:25",91
"22/10/2024, 15:33:28",91
"22/10/2024, 15:33:31",91
"22/10/2024, 15:33:34",91
"22/10/2024, 15:33:37",91
"22/10/2024, 15:33:40",91
"22/10/2024, 15:33:43",91
"22/10/2024, 15:33:46",91
"22/10/2024, 15:33:49",91
"22/10/2024, 15:33:52",91
"22/10/2024, 15:33:55",91
"22/10/2024, 15:33:58",91
"22/10/2024, 15:34:01",91
"22/10/2024, 15:34:22",91
"22/10/2024, 15:34:07",91
"22/10/2024, 15:34:10",91
"22/10/2024, 15:34:13",91
"22/10/2024, 15:34:10",91
"22/10/2024, 15:34:19",91
"22/10/2024, 15:34:22",91
"22/10/2024, 15:34:25",91
"22/10/2024, 15:34:28",91
"22/10/2024, 15:34:31",91
"22/10/2024, 15:34:34",91
"22/10/2024, 15:34:37",91
"22/10/2024, 15:34:40",91
"22/10/2024, 15:34:43",91
"22/10/2024, 15:34:46",91
"22/10/2024, 15:34:49",91
"22/10/2024, 15:34:52",91
"22/10/2024, 15:34:55",91
"22/10/2024, 15:34:58",91
"22/10/2024, 15:35:01",91
"22/10/2024, 15:35:22",91
"22/10/2024, 15:35:07",91
"22/10/2024, 15:35:10",91
"22/10/2024, 15:35:13",91
"22/10/2024, 15:35:10",91
"22/10/2024, 15:35:19",91
"22/10/2024, 15:35:22",91
"22/10/2024, 15:35:25",91
"22/10/2024, 15:35:28",91
"22/10/2024, 15:35:31",91
"22/10/2024, 15:35:34",91
"22/10/2024, 15:35:37",91
"22/10/2024, 15:35:40",91
"22/10/2024, 15:35:43",91
"22/10/2024, 15:35:46",91
"22/10/2024, 15:35:49",91
"22/10/2024, 15:35:52",91
"22/10/2024, 15:35:55",91
"22/10/2024, 15:35:58",91
"22/10/2024, 15:36:01",91
"22/10/2024, 15:36:22",91
"22/10/2024, 15:36:07",91
"22/10/2024, 15:36:10",91
"22/10/2024, 15:36:13",91
"22/10/2024, 15:36:10",91
"22/10/2024, 15:36:19",91
"22/10/2024, 15:36:22",91
"22/10/2024, 15:36:25",91
"22/10/2024, 15:36:28",91
"22/10/2024, 15:36:31",91
"22/10/2024, 15:36:34",91
"22/10/2024, 15:36:37",91
"22/10/2024, 15:36:40",91
"22/10/2024, 15:36:43",91
"22/10/2024, 15:36:46",91
"22/10/2024, 15:36:49",91
"22/10/2024, 15:36:52",91
"22/10/2024, 15:36:55",91
"22/10/2024, 15:36:58",91
"22/10/2024, 15:37:01",91
"22/10/2024, 15:37:22",91
"22/10/2024, 15:37:07",91
"22/10/2024, 15:37:10",91
"22/10/2024, 15:37:13",91
"22/10/2024, 15:37:10",91
"22/10/2024, 15:37:19",91
"22/10/2024, 15:37:22",91
"22/10/2024, 15:37:25",91
"22/10/2024, 15:37:28",91
"22/10/2024, 15:37:31",91
"22/10/2024, 15:37:34",91
"22/10/2024, 15:37:37",91
"22/10/2024, 15:37:40",91
"22/10/2024, 15:37:43",91
"22/10/2024, 15:37:46",91
"22/10/2024, 15:37:49",91
"22/10/2024, 15:37:52",91
"22/10/2024, 15:37:55",91
"22/10/2024, 15:37:58",91
"22/10/2024, 15:38:01",91
"22/10/2024, 15:38:22",91
"22/10/2024, 15:38:07",91
"22/10/2024, 15:38:10",91
"22/10/2024, 15:38:13",91
"22/10/2024, 15:38:10",91
"22/10/2024, 15:38:19",91
"22/10/2024, 15:38:22",91
"22/10/2024, 15:38:25",91
"22/10/2024, 15:38:28",91
"22/10/2024, 15:38:31",91
"22/10/2024, 15:38:35",91
"22/10/2024, 15:38:37",91
"22/10/2024, 15:38:40",91
"22/10/2024, 15:38:43",91
"22/10/2024, 15:38:46",91
"22/10/2024, 15:38:49",91
"22/10/2024, 15:38:52",91
"22/10/2024, 15:38:55",91
"22/10/2024, 15:38:58",91
"22/10/2024, 15:39:10",91
"22/10/2024, 15:39:22",91
"22/10/2024, 15:39:08",91
"22/10/2024, 15:39:10",91
"22/10/2024, 15:39:14",91
"22/10/2024, 15:39:17",91
"22/10/2024, 15:39:20",91
"22/10/2024, 15:39:23",91
"22/10/2024, 15:39:26",91
"22/10/2024, 15:39:29",91
"22/10/2024, 15:39:32",91
"22/10/2024, 15:39:35",91
"22/10/2024, 15:39:38",91
"22/10/2024, 15:39:41",91
"22/10/2024, 15:39:44",91
"22/10/2024, 15:39:47",91
"22/10/2024, 15:39:50",91
"22/10/2024, 15:39:53",91
"22/10/2024, 15:39:56",91
"22/10/2024, 15:39:59",91
"22/10/2024, 15:40:10",91
"22/10/2024, 15:40:22",91
"22/10/2024, 15:40:08",91
"22/10/2024, 15:40:10",91
"22/10/2024, 15:40:14",91
"22/10/2024, 15:40:17",91
"22/10/2024, 15:40:20",91
"22/10/2024, 15:40:23",91
"22/10/2024, 15:40:26",91
"22/10/2024, 15:40:29",91
"22/10/2024, 15:40:32",91
"22/10/2024, 15:40:35",91
"22/10/2024, 15:40:38",91
"22/10/2024, 15:40:41",91
"22/10/2024, 15:40:44",91
"22/10/2024, 15:40:47",91
"22/10/2024, 15:40:50",91
"22/10/2024, 15:40:53",91
"22/10/2024, 15:40:56",91
"22/10/2024, 15:40:59",91
"22/10/2024, 15:41:10",91
"22/10/2024, 15:41:22",91
"22/10/2024, 15:41:08",91
"22/10/2024, 15:41:10",91
"22/10/2024, 15:41:14",91
"22/10/2024, 15:41:17",91
"22/10/2024, 15:41:20",91
"22/10/2024, 15:41:23",91
"22/10/2024, 15:41:26",91
"22/10/2024, 15:41:29",91
"22/10/2024, 15:41:32",91
"22/10/2024, 15:41:35",91
"22/10/2024, 15:41:38",91
"22/10/2024, 15:41:41",91
"22/10/2024, 15:41:44",91
"22/10/2024, 15:41:47",91
"22/10/2024, 15:41:50",91
"22/10/2024, 15:41:53",91
"22/10/2024, 15:41:56",91
"22/10/2024, 15:41:59",91
"22/10/2024, 15:42:10",91
"22/10/2024, 15:42:22",91
"22/10/2024, 15:42:08",91
"22/10/2024, 15:42:10",91
"22/10/2024, 15:42:14",91
"22/10/2024, 15:42:17",91
"22/10/2024, 15:42:20",91
"22/10/2024, 15:42:23",91
"22/10/2024, 15:42:26",91
"22/10/2024, 15:42:29",91
"22/10/2024, 15:42:32",91
"22/10/2024, 15:42:35",91
"22/10/2024, 15:42:38",91
"22/10/2024, 15:42:41",91
"22/10/2024, 15:42:44",91
"22/10/2024, 15:42:47",91
"22/10/2024, 15:42:50",91
"22/10/2024, 15:42:53",91
"22/10/2024, 15:42:56",91
"22/10/2024, 15:42:59",91
"22/10/2024, 15:43:10",91
"22/10/2024, 15:43:22",91
"22/10/2024, 15:43:08",91
"22/10/2024, 15:43:10",91
"22/10/2024, 15:43:14",91
"22/10/2024, 15:43:17",91
"22/10/2024, 15:43:20",91
"22/10/2024, 15:43:23",91
"22/10/2024, 15:43:26",91
"22/10/2024, 15:43:29",91
"22/10/2024, 15:43:32",91
"22/10/2024, 15:43:35",91
"22/10/2024, 15:43:38",91
"22/10/2024, 15:43:41",91
"22/10/2024, 15:43:44",91
"22/10/2024, 15:43:47",91
"22/10/2024, 15:43:50",91
"22/10/2024, 15:43:53",91
"22/10/2024, 15:43:56",91
"22/10/2024, 15:43:59",91
"22/10/2024, 15:44:10",91
"22/10/2024, 15:44:22",91
"22/10/2024, 15:44:08",91
"22/10/2024, 15:44:10",91
"22/10/2024, 15:44:14",91
"22/10/2024, 15:44:17",91
"22/10/2024, 15:44:20",91
"22/10/2024, 15:44:23",91
"22/10/2024, 15:44:26",91
"22/10/2024, 15:44:29",91
"22/10/2024, 15:44:32",91
"22/10/2024, 15:44:35",91
"22/10/2024, 15:44:38",91
"22/10/2024, 15:44:41",91
"22/10/2024, 15:44:44",91
"22/10/2024, 15:44:47",91
"22/10/2024, 15:44:50",91
"22/10/2024, 15:44:53",91
"22/10/2024, 15:44:56",91
"22/10/2024, 15:44:59",91
"22/10/2024, 15:45:10",91
"22/10/2024, 15:45:22",91
"22/10/2024, 15:45:08",91
"22/10/2024, 15:45:10",91
"22/10/2024, 15:45:14",91
"22/10/2024, 15:45:17",91
"22/10/2024, 15:45:20",91
"22/10/2024, 15:45:23",91
"22/10/2024, 15:45:26",91
"22/10/2024, 15:45:29",91
"22/10/2024, 15:45:32",91
"22/10/2024, 15:45:35",91
"22/10/2024, 15:45:38",91
"22/10/2024, 15:45:41",91
"22/10/2024, 15:45:44",91
"22/10/2024, 15:45:47",91
"22/10/2024, 15:45:50",91
